dt,x,y,position,velocity,acceleration,jerk,heading
0.002000,44.020319,18.940024,1.020902,3.929264,7.600123,0.000000,6.267614
0.002000,44.028192,18.939901,1.028775,3.944464,7.600123,-0.000000,6.267658
0.002000,44.036095,18.939779,1.036680,3.959664,7.600123,0.000000,6.267703
0.002000,44.044028,18.939656,1.044614,3.974865,7.600123,0.000000,6.267747
0.002000,44.051992,18.939533,1.052579,3.990065,7.600123,-0.000000,6.267792
0.002000,44.059987,18.939411,1.060574,4.005265,7.600123,0.000000,6.267836
0.002000,44.068012,18.939288,1.068600,4.020465,7.600123,0.000000,6.267881
0.002000,44.076067,18.939164,1.076656,4.035665,7.600123,0.000000,6.267926
0.002000,44.084152,18.939041,1.084743,4.050866,7.600123,0.000000,6.267971
0.002000,44.092268,18.938918,1.092860,4.066066,7.600123,-0.000000,6.268016
0.002000,44.100415,18.938795,1.101007,4.081266,7.600123,0.000000,6.268061
0.002000,44.108592,18.938671,1.109185,4.096466,7.600123,0.000000,6.268106
0.002000,44.116799,18.938547,1.117393,4.111667,7.600123,0.000000,6.268152
0.002000,44.125036,18.938424,1.125631,4.126867,7.600123,0.000000,6.268197
0.002000,44.133304,18.938300,1.133900,4.142067,7.600123,0.000000,6.268243
0.002000,44.141603,18.938176,1.142200,4.157267,7.600123,0.000000,6.268288
0.002000,44.149932,18.938052,1.150529,4.172468,7.600123,-0.000000,6.268334
0.002000,44.158291,18.937928,1.158890,4.187668,7.600123,0.000000,6.268380
0.002000,44.166680,18.937804,1.167280,4.202868,7.600123,0.000000,6.268426
0.002000,44.175100,18.937680,1.175701,4.218068,7.600123,0.000000,6.268472
0.002000,44.183551,18.937556,1.184152,4.233269,7.600123,0.000000,6.268518
0.002000,44.192032,18.937432,1.192634,4.248469,7.600123,0.000000,6.268564
0.002000,44.200543,18.937308,1.201146,4.263669,7.600123,-0.000000,6.268611
0.002000,44.209085,18.937183,1.209689,4.278869,7.600123,-0.000000,6.268657
0.002000,44.217657,18.937059,1.218262,4.294070,7.600123,0.000000,6.268704
0.002000,44.226259,18.936935,1.226865,4.309270,7.600123,0.000000,6.268751
0.002000,44.234892,18.936810,1.235499,4.324470,7.600123,0.000000,6.268797
0.002000,44.243555,18.936686,1.244163,4.339670,7.600123,0.000000,6.268844
0.002000,44.252249,18.936561,1.252858,4.354871,7.600123,-0.000000,6.268891
0.002000,44.260973,18.936437,1.261582,4.370071,7.600123,0.000000,6.268938
0.002000,44.269727,18.936312,1.270338,4.385271,7.600123,0.000000,6.268985
0.002000,44.278512,18.936188,1.279124,4.400471,7.600123,0.000000,6.269032
0.002000,44.287327,18.936063,1.287940,4.415672,7.600123,0.000000,6.269080
0.002000,44.296173,18.935939,1.296786,4.430872,7.600123,0.000000,6.269127
0.002000,44.305049,18.935814,1.305663,4.446072,7.600123,0.000000,6.269175
0.002000,44.313956,18.935689,1.314571,4.461272,7.600123,-0.000000,6.269222
0.002000,44.322893,18.935565,1.323508,4.476473,7.600123,0.000000,6.269270
0.002000,44.331860,18.935440,1.332476,4.491673,7.600123,0.000000,6.269318
0.002000,44.340858,18.935316,1.341475,4.506873,7.600123,0.000000,6.269366
0.002000,44.349886,18.935191,1.350504,4.522073,7.600123,0.000000,6.269413
0.002000,44.358944,18.935067,1.359563,4.537274,7.600123,0.000000,6.269461
0.002000,44.368033,18.934942,1.368653,4.552474,7.600123,-0.000000,6.269510
0.002000,44.377152,18.934818,1.377773,4.567674,7.600123,0.000000,6.269558
0.002000,44.386302,18.934693,1.386924,4.582874,7.600123,0.000000,6.269606
0.002000,44.395482,18.934569,1.396105,4.598075,7.600123,0.000000,6.269654
0.002000,44.404693,18.934444,1.405316,4.613275,7.600123,0.000000,6.269703
0.002000,44.413934,18.934320,1.414558,4.628475,7.600123,0.000000,6.269751
0.002000,44.423205,18.934196,1.423830,4.643675,7.600123,-0.000000,6.269800
0.002000,44.432507,18.934071,1.433132,4.658876,7.600123,0.000000,6.269848
0.002000,44.441839,18.933947,1.442465,4.674076,7.600123,0.000000,6.269897
0.002000,44.451201,18.933823,1.451829,4.689276,7.600123,0.000000,6.269946
0.002000,44.460594,18.933699,1.461223,4.704476,7.600123,0.000000,6.269995
0.002000,44.470017,18.933575,1.470647,4.719677,7.600123,0.000000,6.270044
0.002000,44.479471,18.933451,1.480101,4.734877,7.600123,0.000000,6.270093
0.002000,44.488955,18.933327,1.489586,4.750077,7.600123,-0.000000,6.270142
